sku		primary		consumer_unit_ean
593534		-1		1077044815583994
597994		-1		1077044815571502
597995		0		1077041396155398
597182		-1		1077044815571496
597995		0		1077044815571328
593548		0		1079334641575586
593533		0		1077044815571991
593531		0		1079334641575505
593533		0		1079334641575503
593531		-1		1077044815573452
593532		0		1079334641575502
593533		-1		1077044815576781
593532		-1		1077044815585998
593534		0		1079334641575504
593532		0		1077044815585981
596370		-1		1077044265507342
596372		-1		1077044265507380
596373		-1		1077044265507366
597921		-1		1077044265680908
593062		-1		1077049715970608
597922		-1		1077044265680885
596374		-1		1077044265507304
597929		-1		1077044265680861
593069		-1		1077049715170879
593061		-1		1077049715170824
597928		-1		1077044265680847
597927		-1		1077044265688386
597916		-1		1077044265688249
597915		-1		1077044265688225
597913		-1		1077044265688324
599654		-1		1073368541501485
594053		-1		1077044265574344
593060		-1		1077049715770611
597579		-1		1077047995525679
594489		-1		1077049715879178
594488		-1		1077049715871677
599775		-1		1077047995525617
597679		-1		1077046582807075
599774		-1		1077047995525716
599773		-1		1077047995625737
597855		0		1077046275385934
597860		-1		1077046275385774
597860		0		1077044147593470
597868		-1		1077046275380625
597868		0		1077046275385958
597855		-1		1077046275380618
594053		0		1077044265689581
597855		0		1077044147597379
599726		-1		1077040169451644
597597		-1		1077044265557101
486117		0		1073368541507074
486117		-1		1073368541571471
599700		-1		1077044265614088
597578		-1		1077047995525693
597868		0		1077044147597393
597273		-1		1077040169461605
599692		-1		1077041315975823
597274		-1		1077040169460530
597925		-1		1077044265680083
593026		-1		1077047240607778
598231		-1		1077046282460495
598231		0		1077047947575189
598232		-1		1077046282460327
598232		0		1077047947575196
599875		-1		1077040169451699
599874		-1		1077040169451682
599421		0		1077046275976552
599421		-1		1077044265665349
599420		0		1077046275976538
599420		-1		1077044265665363
599429		-1		1077044265665325
599879		-1		1077044265645778
599877		-1		1077044265645631
599429		0		1077046275976521
599693		0		1077041315976646
597967		-1		1077047240608676
599936		-1		1077044265637124
593038		-1		1077047240607877
593023		-1		1077047240607174
599693		-1		1077041315975984
599936		0		1077046275977221
594873		-1		1077049715478678
594872		-1		1077049715970653
594871		-1		1077049715628851
597198		-1		1077040169453303
596679		-1		1077049715879185
596678		-1		1077049715972602
597041		-1		1077044265682896
599692		0		1077041315976677
597938		-1		1077044265689208
597949		-1		1077046582616776
597937		-1		1077044265689109
599107		-1		1077044265652981
599136		-1		1077044265652905
599148		-1		1077044265652820
599296		-1		1077049588498285
502863		-1		1077046275389048
529676		-1		1077046275380601
599295		-1		1077049588498278
394981		-1		1077049715270678
394870		-1		1077049715628820
394871		-1		1077049715638829
394873		-1		1077049715658179
394984		-1		1077049715170671
394986		-1		1077049715770673
394998		-1		1077049715970677
395902		-1		1077049715621678
395901		-1		1077049715821672
394988		0		1077049715476698
394985		-1		1077049715070674
394874		-1		1077049715648675
394983		-1		1077049715876825
394982		-1		1077049715878676
394989		-1		1077049715370675
394988		-1		1077049715676685
394876		-1		1077049715476681
394876		0		1077049715676784
395903		-1		1077049715876924
391010		-1		1077044265572777
391010		0		1077044265680649
391038		0		1077044265572616
391038		-1		1077044265689383
391011		0		1077044265572791
391025		0		1077044265689321
391011		-1		1077044265689482
391020		0		1077044265571596
391021		0		1077044265571510
391021		-1		1077044265689307
391023		-1		1077044265571534
391012		0		1077044265689369
303440		-1		1074745962307671
391012		-1		1077044265572739
391024		0		1077044265689567
391025		-1		1077044265572678
391020		-1		1077044265689543
391023		0		1077044265689505
391024		-1		1077044265571558
390764		-1		1077044265649851
390764		0		1074074841545645
390764		0		1074035659591897
391058		-1		1077044265571954
390764		0		1074035659591873
390763		-1		1077044265649837
390763		0		1074035659591736
390763		0		1074074841545621
391032		-1		1077044265572722
391032		0		1077044265680687
303440		0		1074734782736976
391045		-1		1077044265571091
391046		-1		1077044265571077
803901		-1		1077044265680625
803902		-1		1077044265689345
304200		-1		1077044265589171
304331		-1		1077049715872179
304333		-1		1077049715721675
304201		0		1077046582576834
304201		-1		1077044265652899
304201		0		1077044265589034
304208		-1		1077044265589058
593640		-1		1073354941578417
593636		-1		1077044265584770
593640		0		1079736671365675
593640		0		1079334681778654
593653		-1		1077046884505631
593903		0		1077040355464564
593903		-1		1074094007341447
593903		0		1074074841576687
593655		-1		1077046884594567
593650		-1		1077046884505082
593684		-1		1074094007105681
597044		-1		1077044884491725
597058		0		1077044884491190
597058		-1		1077044884491176
597057		0		1077044884491091
597057		-1		1077044884491077
597046		-1		1077044884491824
597045		-1		1077044884491879
597043		0		1077044884491794
597043		-1		1077044884491770
597042		-1		1077044884439888
597045		0		1077044884491893
597015		-1		1079334628652382
596771		-1		1072552661707693
594684		-1		1071674325575675
597012		0		1077044265089404
597012		-1		1073332501579777
597011		-1		1072506311569377
597971		-1		1071690358575675
597970		-1		1071690359575675
594811		-1		1072552665485788
594618		-1		1071674499575675
595771		-1		1072552665545857
598005		-1		1077044884491671
594685		-1		1071674327575675
594698		0		1071639740575675
594698		-1		1071674459575675
594691		0		1071639758575675
594618		0		1071639773575675
594696		0		1071639772575675
594696		-1		1071674477575675
594608		0		1071639751575675
594608		-1		1071674489575675
594691		-1		1071674481575675
597212		-1		1079334628895703
597317		-1		1077044553506545
597318		-1		1077044553506439
597306		-1		1077044553246298
597305		-1		1077044553246496
596257		-1		1076956941881077
596245		-1		1076956941881961
596244		-1		1076956941881954
597406		-1		1073354941613187
597406		0		1073354941683180
597406		0		1073354941583183
594006		0		1073345051165772
599181		0		1077044265635960
594006		-1		1076945253615333
594846		0		1071639776575675
594846		-1		1071674470575675
597649		0		1077346541578696
597649		-1		1077334048598873
594203		-1		1079334681778753
597449		0		1071644857575675
597449		0		1071624799575675
597648		-1		1072506311578713
597449		-1		1071644931575675
597447		0		1071624639575675
597447		0		1071624619575675
597447		0		1071624611575675
597447		-1		1071644920575675
597447		0		1071644849575675
597447		0		1071644711575675
597449		0		1071696343575675
597639		-1		1077744063686613
597624		-1		1077334071600635
599790		-1		1077044553191642
599537		-1		1077042350645726
599538		-1		1077045483537623
599539		-1		1077045483537609
599694		-1		1077044884439833
599537		0		1077045930589403
599695		-1		1077046884505709
599609		-1		1077044018688328
599649		-1		1077044884435316
599642		-1		1072552664685639
599643		-1		1072552664685622
599015		-1		1077044018683477
599014		-1		1077044018683354
599016		-1		1077044018683316
599042		-1		1079334681778234
599049		-1		1071674473575675
599036		-1		1076944602675684
599031		-1		1077042144065679
599030		-1		1077042144065686
599020		-1		1072307322586021
599013		-1		1077044018683330
593361		-1		1071674408575675
599947		-1		1077044884410375
599947		0		1077044884435927
599676		-1		1073630721564710
599783		0		1077046085570469
594683		-1		1071674452575675
599787		-1		1079334628652344
599979		-1		1077042350645818
599979		0		1077042350645832
599789		-1		1079334628652351
599780		-1		1079334628652320
599081		-1		1072409001505658
599017		-1		1072495551901385
599798		-1		1077044265504761
599844		-1		1079334628652634
599845		-1		1077042341960418
599867		-1		1077041843239930
599876		-1		1077334071608600
599987		-1		1072552661706245
599655		-1		1077334071523330
599656		-1		1077334071647685
599667		-1		1077334071669687
599668		-1		1077334071475806
599669		-1		1077334071607832
599669		0		1077334071475974
599998		-1		1077044018683002
599783		-1		1077046085571824
599983		-1		1077044018670118
599423		-1		1077047329683891
599424		-1		1077047329683655
599897		-1		1076944541608576
599768		-1		1077044884437075
599180		0		1077044265635946
599189		-1		1077044265666025
599189		0		1077044265635809
599745		-1		1072307322516301
599734		-1		1078454644987938
599809		-1		1077046884505914
599043		-1		1077044265532986
594683		0		1071639749575675
594682		-1		1071674329575675
594681		-1		1071674478575675
594681		0		1071639756575675
594680		-1		1071674415575675
594680		0		1071639759575675
594576		-1		1071674490575675
594576		0		1071639769575675
594575		-1		1071674404575675
594575		0		1071639768575675
595771		0		1072552663675600
599180		-1		1077044265666100
599896		-1		1077046884520467
599410		-1		1074045594582904
599410		0		1074094007440584
599414		-1		1077044018604236
599895		-1		1077046884521778
599898		-1		1072714983440829
593349		-1		1077049941778115
599702		-1		1077046884594598
599053		-1		1077044407547809
599808		-1		1077046884505846
593349		0		1077049941705302
599044		-1		1077044265631917
595653		-1		1077044265504747
599052		-1		1076524747045568
599288		-1		1077044265666667
599280		-1		1077044265666728
599175		-1		1077044265666605
599176		-1		1077044265666629
599289		-1		1077044265666704
599127		-1		1077044265666087
599127		0		1077044265635908
599196		-1		1077044553294992
599172		-1		1077044265666643
599123		-1		1077042350645009
599184		-1		1077044265666063
599184		0		1077044265635083
599183		-1		1077044265666001
599183		0		1077044265635861
599182		-1		1077044265666049
599182		0		1077044265635847
599174		-1		1077044265665561
599173		-1		1077044265665547
599123		0		1077042350645955
599171		-1		1077044265666681
599152		-1		1077047329695467
599181		-1		1077044265666186
716217		-1		1077044138535625
716247		-1		1077044138535618
730857		-1		1079334628761008
730857		0		1074094007175004
205357		-1		1079334628753386
250847		-1		1072409901575959
256527		-1		1072506311550887
394913		-1		1077044407516904
394913		0		1077044407572818
394908		-1		1077044407516980
394908		0		1077044407572887
394993		0		1077346541578191
394993		0		1077331153575973
394993		-1		1077331153575614
394429		-1		1074094007335064
394429		0		1074094007095647
215627		-1		1071674479575675
215627		0		1071591451575675
394415		-1		1076944848217686
394413		-1		1072726484213673
394429		0		1074094007201420
394482		-1		1077049941770225
393365		-1		1077044265765896
393363		-1		1077044265765810
394482		0		1077049941705340
394482		0		1077049941705241
394449		-1		1077044265765803
397033		0		1079334698502419
397033		0		1074094007246490
397033		-1		1074094007673623
397490		-1		1077049941705494
397499		0		1077049941779020
397490		0		1077049941779044
397499		-1		1077049941705364
390535		-1		1074094007246902
390132		-1		1073336009596984
396318		-1		1077044265070402
396305		-1		1077044265070518
396860		0		1072552662545850
396860		-1		1072552662425688
399974		-1		1077044407597408
399974		0		1077044407072271
396900		-1		1071674324575675
396901		-1		1071674328575675
396902		-1		1071674326575675
399745		-1		1077044265575280
399676		-1		1077044265575433
399675		-1		1077044265575419
399788		-1		1077044265576652
399744		-1		1077044265575358
399743		-1		1077044265575396
913177		0		1072307321385236
758917		0		1072307321347906
758917		-1		1072307321330236
913177		-1		1072307321374636
414647		0		1072506311568561
414647		-1		1072506311569261
414647		0		1072506311552409
414647		0		1072506311578492
447377		0		1077047329683938
447377		-1		1074744787875778
448757		-1		1079334628652924
447387		-1		1072409001575682
447367		-1		1079334681562703
305599		0		1077049941705388
305599		-1		1077049941770751
304978		0		1072701082407679
321237		-1		1077044018594957
321257		-1		1077044018594964
321227		-1		1077044018594933
083411		-1		1074747489012298
083407		-1		1074747489932077
083425		-1		1074747489931520
083424		-1		1074747489932121
083423		-1		1074747489931575
083422		-1		1074747489932107
083421		-1		1074747489932329
083420		-1		1074747489932312
083429		-1		1074747489932190
083428		-1		1074747489932381
083427		-1		1074747489931414
083416		-1		1074747489012212
083415		-1		1074747489932183
083414		-1		1074747489931445
083438		-1		1074747489932145
083405		-1		1074747489932336
083408		-1		1074747489932091
083409		-1		1074747489931513
083400		-1		1074747489932947
083401		-1		1074747489932398
083403		-1		1074747489932084
083413		-1		1074747489932060
083404		-1		1074747489931506
083412		-1		1074747489932244
083406		-1		1074747489932022
083417		-1		1074747489932954
083418		-1		1074747489932046
083419		-1		1074747489932053
083410		-1		1074747489932305
083439		-1		1074747489931582
083443		-1		1074747489932213
083460		-1		1074747489932008
083469		-1		1074747489934163
083451		-1		1074747489933814
083450		-1		1074747489932268
083459		-1		1074747489932169
083458		-1		1074747489932237
083446		-1		1074747489932374
083426		-1		1074747489932138
083447		-1		1074747489932206
083430		-1		1074747489932282
083431		-1		1074747489932152
083432		-1		1074747489931421
083433		-1		1074747489932220
083434		-1		1074747489932251
083445		-1		1074747489931438
083436		-1		1074747489932961
083444		-1		1074747489931537
083448		-1		1074747489932299
083449		-1		1074747489932015
083440		-1		1074747489931407
083441		-1		1074747489931469
083442		-1		1074747489931452
083402		-1		1074747489932039
083435		-1		1074747489932275
593318		-1		1077041165881022
593311		-1		1077041165881053
593312		-1		1077041165881060
593315		-1		1074747489996314
593836		0		1071567831575675
596940		-1		1071568481575675
596936		-1		1077040707577775
593836		-1		1077044054485912
596936		0		1071568121575675
596932		-1		1077040707577874
596932		0		1071568111575675
582370		-1		1077044940575772
664089		-1		1077046639573373
582372		-1		1074747489994174
582374		-1		1074747489993511
582376		-1		1074747489992361
582373		-1		1074747489993504
667308		-1		1077041165887628
667307		-1		1077041165887635
283580		-1		1074747489930516
283582		-1		1074747489930530
283588		-1		1074747489930592
283581		-1		1074747489930523
283589		-1		1074747489930509
390561		-1		1077041165887666
390562		-1		1077041165887772
390560		-1		1077041165887659
390569		0		1077009883575463
390569		-1		1077041165887642
783508		-1		1074747489996390
439157		0		1079334641811345
439157		-1		1077048660570673
174483		0		1071563121575675
174483		0		1071563131575675
174483		-1		1071673791575675
593450		0		1077048196571601
593450		-1		1077059441585625
596303		-1		1077040169462657
594014		-1		1077044265500428
594025		-1		1077046199625673
596278		-1		1077059441585212
596270		-1		1077059441585205
596277		-1		1077059441585298
593561		-1		1077059441585854
593560		-1		1077059441585786
596271		-1		1077059441585229
596272		-1		1077059441585281
596302		-1		1077040169462787
596279		-1		1077059441585274
597189		-1		1077044570575494
597119		-1		1077044306491258
594765		-1		1077044420516073
596885		-1		1077044265521119
594399		-1		1079334628719627
594334		-1		1079334628723457
594334		0		1077059441583492
597946		-1		1077044306402001
477497		-1		1077059441581894
594766		-1		1079334628719634
597945		-1		1077044306402094
597958		-1		1077044306402025
597959		-1		1077044306402032
476377		-1		1077059441588824
594663		-1		1077044265583575
598233		-1		1077042941372079
598234		-1		1077042941372949
474147		-1		1077054941778386
594665		-1		1077044265583438
597987		-1		1077044048580883
597595		-1		1077048196527981
594958		-1		1077048196578297
593266		-1		1079334628719641
594930		-1		1077044265500480
594939		-1		1077044265500404
597694		0		1077042941372628
597694		-1		1077042941338075
594238		-1		1077046409571974
594238		0		1077046409575293
597180		-1		1077044570575487
594204		0		1077048660576682
594204		-1		1077048660575685
594217		-1		1077046409675283
583498		-1		1077331516572687
583498		0		1077044306419788
583499		-1		1077331516570171
583491		-1		1077331516571901
583404		-1		1077044048553191
583490		-1		1077331516579082
654296		-1		1079334628719764
582378		-1		1077044306416305
668347		0		1079334628658674
668347		-1		1077048196593955
669407		-1		1077047063575681
732778		-1		1077044570575555
705038		-1		1077059441588442
796887		-1		1077044413875033
705037		-1		1077059441588374
705867		-1		1077059441580668
705857		-1		1077059441587148
705067		-1		1077059441584864
705038		0		1079334628723495
705077		-1		1077059441584178
706987		0		1077044306414202
705097		-1		1077059441580736
706987		-1		1077044306582321
705077		0		1079334628723525
205097		-1		1079334628723105
205097		0		1079334628723235
205097		0		1077059441581030
228097		-1		1079334628719757
303028		-1		1077044570574749
397144		-1		1077045767576119
392533		0		1073315141670455
392533		-1		1077044570594686
392766		-1		1077044265521034
392766		0		1077044265081262
303503		0		1077049936535730
392396		-1		1077048660575739
399066		-1		1077045007577852
599200		-1		1077040169469618
396389		0		1077047063579573
303503		-1		1077049936535778
396389		-1		1077047063575643
399374		-1		1077044409773671
391859		0		1077045007577098
391859		-1		1077044265572005
788147		-1		1074745002501427
788137		-1		1074745002501458
751597		-1		1079334628658728
993414		-1		1077044570594600
993425		0		1071645833575679
993424		-1		1077047688706675
993424		0		1071645973575675
993425		-1		1077047688683686
993415		-1		1077044570594693
993425		0		1071645833575675
993413		-1		1077044570594617
993432		-1		1077059441580170
993416		-1		1077044570594679
993424		0		1071645973575676
993426		0		1071645942575675
993432		0		1077059441580187
993426		0		1071645942575676
993426		-1		1077047688695689
993439		-1		1077047688705685
993437		0		1071645943575675
993437		-1		1077047688696686
993438		0		1071645971575675
993438		0		1071645971575678
993438		-1		1077047688794672
993439		0		1071645972575675
419397		-1		1077044413555720
380447		-1		1079334628719276
380457		-1		1079334628719313
497425		0		1077059441584444
497425		-1		1079334641575427
427197		-1		1079334628658711
400377		-1		1077048196578167
401417		-1		1077048196578280
428337		-1		1077044048586892
428317		-1		1077044048583792
385137		-1		1077044409598076
385137		0		1077044409598038
428227		-1		1077044048587790
428277		-1		1077044048586786
428307		-1		1077044048588780
428347		-1		1077044048588896
305874		-1		1077044570594754
305876		-1		1077044570594761
174605		0		1071645832575670
174605		0		1071645832575675
174605		0		1071648333575675
174605		-1		1077047688682689
174627		-1		1079334628719849
192157		-1		1079334628719320
594280		-1		1077045009571339
594287		-1		1077045009574422
594289		0		1077045009500209
594289		-1		1077045009586203
594285		-1		1077045009580355
594285		0		1077045009528791
594298		-1		1077045009574071
597883		-1		1071639378575675
597880		-1		1071639375575675
597817		-1		1071639471575675
597806		-1		1077044018671597
597804		-1		1077044018671436
597803		-1		1077044018671160
596348		-1		1077049640719440
597884		-1		1071639370575675
594841		0		1077045009503354
597297		0		1077044018688755
597297		-1		1077044018688748
597297		0		1077044018674529
597801		0		1071639434177561
597897		-1		1071639384575675
597882		-1		1071639377575675
597636		-1		1077045009574095
597896		-1		1077044018671689
597895		-1		1077044018681541
597895		0		1077044018670552
597894		-1		1077044018682746
597802		-1		1077044018671085
597894		0		1077044018670545
594841		-1		1077045009574958
597892		-1		1071639717575675
597891		0		1071639013575675
597891		-1		1071639713575675
597881		-1		1071639376575675
594921		-1		1077041344068541
597801		0		1071639434575675
597800		-1		1077044018672402
594848		-1		1077045009582694
594848		0		1077045009503477
594950		-1		1077047640503571
594920		-1		1077041165888526
594849		0		1077045009503316
597809		-1		1077044018672488
597801		-1		1077044018671474
594849		-1		1077045009574927
599724		-1		1077044018682029
599663		0		1077045009572497
599663		-1		1077045009572480
597898		-1		1071639385575675
599463		-1		1077048160576403
599462		-1		1077048160576274
599461		-1		1077048160576168
599460		-1		1077049640710027
597885		-1		1071639382575675
597886		-1		1071639383575675
597899		-1		1071639386575675
599122		-1		1071600116575678
599125		-1		1077048220080680
599294		-1		1077049588496465
283485		-1		1071607523575675
283486		-1		1071607521575675
283497		-1		1071607518575675
283483		-1		1071692269575675
283482		-1		1071692268575675
283481		-1		1071692267575675
283480		-1		1071692266575675
283489		-1		1071692265575675
283484		-1		1071692260575675
397289		-1		1077049588476788
391938		0		1077041768337094
303501		0		1077049936535792
397289		0		1077049588475781
391938		-1		1077041165887611
392764		-1		1077044919056103
303501		0		1077049936535686
303506		0		1077049936535716
391923		-1		1077041165887680
391923		0		1077041768337964
303506		0		1077049936535600
303501		0		1077049936639209
303500		0		1077049936535679
303500		0		1077049936535785
303500		0		1077049936636321
993489		-1		1077044919055175
304119		0		1077049936535693
304119		0		1077049936535709
304119		0		1077049936636260
002257		-1		1071692960575675
008517		-1		1071692071575675
002237		-1		1071692097575675
002227		-1		1071692969575675
002217		-1		1071692932575675
002217		0		1071644641575675
002207		-1		1071692047575675
001421		-1		1077042941522245
001437		-1		1077042941522405
001459		-1		1077042941341129
001420		-1		1077042941522610
001451		-1		1077042941343185
001477		-1		1077042941353993
001417		-1		1077044553507689
001407		-1		1077049941798144
001417		0		1077049941791930
001418		-1		1077044553507733
001418		0		1077049941706989
001428		-1		1077042941522672
001429		-1		1077042941522795
001478		-1		1077042941350978
001947		-1		1071692036575675
001967		-1		1071692249575675
005507		-1		1071692994575675
005517		-1		1071692995575675
005527		-1		1071692997575675
005528		-1		1071692990575675
008407		-1		1071692040575675
005548		-1		1071692901575675
007008		-1		1071607496575675
005547		-1		1071692999575675
008497		-1		1071692049575675
005467		-1		1071692972575675
008488		-1		1071692062575675
008487		-1		1071692048575675
005477		-1		1071692988575675
005587		-1		1071692989575675
005597		-1		1071692992575675
007187		-1		1071607330575675
007197		-1		1071607441575675
007107		-1		1071607442575675
007157		-1		1071607458575675
007117		-1		1071607443575675
007127		-1		1071607444575675
007137		-1		1071607445575675
007147		-1		1071607446575675
007987		-1		1071692938575675
007988		-1		1071692939575675
007989		-1		1071607479575675
007997		-1		1071692930575675
007907		-1		1071692043575675
007968		-1		1071607486575675
007977		-1		1071607489575675
007087		-1		1071607491575675
007088		-1		1071607492575675
007937		-1		1071692044575675
007938		-1		1071607481575675
007967		-1		1071607485575675
007959		-1		1071607484575675
007958		-1		1071607483575675
007957		-1		1071607482575675
007097		-1		1071607493575675
005687		-1		1071692911575675
005607		-1		1071692914575675
005617		-1		1071692916575675
005627		-1		1071692915575675
005628		-1		1071692918575675
005637		-1		1071692923575675
000417		-1		1071692006575675
000408		-1		1071692002575675
000407		-1		1071692005575675
000487		-1		1071692004575675
008647		-1		1071692253575675
000427		-1		1071692008575675
008617		-1		1071692093575675
007143		-1		1071607435575675
008637		-1		1071692252575675
003527		-1		1071692964575675
008618		-1		1071692094575675
003517		-1		1071692962575675
008627		-1		1071692092575675
000428		-1		1071692001575675
003547		-1		1071692966575675
000467		-1		1071692015575675
003487		-1		1071692941575675
003497		-1		1071692942575675
003499		-1		1071692944575675
003407		-1		1071692946575675
003417		-1		1071692940575675
003427		-1		1071692949575675
003447		-1		1071692952575675
003448		-1		1071692948575675
003587		-1		1071692956575675
000437		-1		1071692014575675
000447		-1		1071692009575675
000457		-1		1071692000575675
003507		-1		1071692950575675
003477		-1		1071692957575675
003597		-1		1071692959575675
008538		-1		1071692098575675
008527		-1		1071692066575675
008597		-1		1071692069575675
008587		-1		1071692064575675
008477		-1		1071692061575675
008467		-1		1071692050575675
008447		-1		1071692057575675
008437		-1		1071692056575675
008427		-1		1071692054575675
008416		-1		1071692256575675
005497		-1		1071692975575675
005496		-1		1071692978575675
005417		-1		1071692985575675
005427		-1		1071692983575675
008533		-1		1071692076575675
008531		-1		1071692099575675
005447		-1		1071692982575675
290017		-1		1077045641766667
290017		0		1077045641577270
403861		0		1077044173917806
947920		0		1077044541355698
303142		0		1070338662519792
803192		-1		1079334641579605
797301		-1		1077044294676576
349382		-1		1074744234675470
303142		0		1077042524576955
119007		0		1077044196940973
318120		-1		1077044265655388
313440		-1		1077044265654435
947920		-1		1079334628891354
947919		-1		1079334628899671
119007		-1		1077044196612108
599534		-1		1077042707505970
599211		-1		1077041523577994
599210		-1		1077047141573462
599205		0		1077044265650499
599206		0		1077044265650475
599218		0		1074747782166674
599219		0		1077041795678009
799219		0		1077046102343489
799210		0		1077046102343540
947996		0		1077057541787505
947904		0		1077043241686545
947905		0		1077043241686019
947906		0		1077057541787512
947918		0		1077057541788762
947919		0		1077057541788687
947910		0		1077057541788014
947911		0		1077057541788038
947912		0		1077057541788670
947915		0		1074222541993680
947916		0		1074222541993611
947928		0		1077057541787598
403862		-1		1077819643908741
403863		-1		1077819643908727
485497		-1		1074344218588712
485417		-1		1074344218587425
486401		0		1074344218587944
485427		-1		1074344218593464
485467		-1		1074344218504668
394001		-1		1076947676625777
593633		0		1077760179555070
593633		0		1077042062855772
593633		0		1077049558575213
593633		0		1077048519585629
593633		0		1077044049668382
593633		0		1077044788171778
593633		0		1079334641575459
593633		0		1079334641575228
593631		-1		1077042409736825
593631		0		1077042867665637
593631		0		1077044788370669
593631		0		1079334641575539
593631		0		1079334641575227
593633		0		1077044788355420
643715		0		1079334641025903
643715		-1		1077040088075709
643705		-1		1079334641025993
643796		-1		1079334641025984
213077		0		1071685801575675
213077		-1		1071585801575675
213157		0		1071586961575675
213297		0		1071586151575675
213157		0		1077047678575618
213157		-1		1077042907235912
213157		0		1077042907235905
213157		0		1077040283575622
213157		0		1077047343560246
291517		0		1079334628601397
205217		-1		1077040283575653
213977		-1		1071584491575675
213947		0		1071587141575675
213937		-1		1071584191575675
214567		-1		1071580071575675
214757		0		1077186620575372
213367		-1		1071588601575675
291517		0		1077044892642782
214757		0		1077189930575643
214757		-1		1077042907236377
214917		0		1071583171575675
214648		0		1077042907235080
213217		-1		1071586351575675
214677		-1		1071581541575675
291517		0		1077045762575681
291517		0		1079334641575530
291517		0		1077044892312784
214648		0		1077042907230733
213397		-1		1071587281575675
291517		0		1077044892829664
205217		0		1077042907235073
291517		-1		1077044892603660
214648		0		1077040283575783
213388		-1		1071587401575675
213267		-1		1071587161575675
291517		0		1077045268660232
291517		0		1077049492575645
291517		0		1077045268660287
394573		-1		1077044788047189
394573		0		1077046750618212
394573		0		1077046750619202
394565		0		1077044788047066
394565		0		1077044049696392
394565		0		1077046750618298
394563		-1		1077049090797203
394523		-1		1077045759588359
394524		-1		1077045759588342
394562		0		1077044788047943
394562		0		1077046750618151
394562		0		1077046750619271
394562		-1		1077049090797166
394563		0		1077044788047301
394563		0		1077044788175608
394563		0		1077044049696347
394563		0		1077046750576215
394563		0		1077046750619394
394573		0		1077049090797142
394565		0		1077046750619295
394565		-1		1077049090797111
211497		0		1077040283575844
211497		0		1077042907235097
211497		-1		1077042907235004
211497		0		1077189930575322
211497		0		1077189930578323
394368		0		1077045759588328
394368		-1		1077044197376313
390169		0		1077044265570179
303142		0		1077041547575976
303142		0		1077041547575822
390169		0		1077045580508663
390169		0		1077045546576682
390169		0		1077044265570117
390169		0		1077044265570193
303142		0		1077042694826614
303142		0		1077235431575702
303142		0		1077235887575684
303142		0		1077042524576726
303142		0		1077042916165699
303142		0		1077235432575190
303142		0		1077042694826676
303142		0		1077042694825679
303142		0		1077041594546271
303142		0		1077230667194567
303142		0		1077232642792799
303142		0		1077232642648614
303142		0		1077230678734561
303142		0		1077230666546800
303142		0		1077230658055686
303142		0		1077230648425680
303142		0		1077236920575043
303142		0		1077232641160674
390169		0		1077041416477141
390169		0		1077042172327657
390169		0		1077041547575259
390169		0		1077041416477295
390169		0		1077041416477059
390169		0		1077041045467933
390169		0		1077041045467926
390169		0		1077041917596877
390169		0		1077041880717781
390169		0		1077045580720614
390169		0		1077045580696629
390169		0		1077041416479954
390169		0		1077045580508014
303142		0		1074537247486788
303142		0		1076122579872699
303142		0		1074537247785188
303142		0		1074537822575692
303142		0		1074536469975612
303142		0		1074536207575623
303142		0		1074536718985171
303142		0		1074534947320121
303142		0		1074534760537935
303142		0		1073384969878138
303142		0		1075333160864561
303142		0		1075556653864439
303142		0		1075555789577305
303142		0		1075333541717882
303142		0		1075333469775681
303142		0		1075333236605531
303142		0		1075333272735674
303142		0		1073348612170994
303142		0		1075330899576277
303142		0		1074035972579794
303142		0		1074034923960384
303142		0		1074034923960209
303142		0		1074745382576893
303142		0		1074734753801573
303142		0		1074533530576884
303142		0		1074530040576786
303142		0		1075333276666684
303142		0		1073384969666599
390169		0		1077044265570018
390125		0		1077766758536614
303142		0		1075556653864590
303142		0		1073334648675725
303142		0		1073334648531854
303142		0		1073334648529691
303142		0		1073334648527420
303142		0		1073334648502052
303142		0		1073334648584911
303142		0		1073334648584614
303142		0		1079134881095601
303142		0		1073379754576283
303142		0		1079334641575519
303142		0		1077041416476939
303142		0		1077041416478896
303142		0		1077041416478759
303142		0		1077041416477561
303142		0		1077041416477530
303142		0		1077041416477523
303142		0		1077041416477493
303142		0		1077041416477394
303142		0		1077041880716012
303142		0		1077041416477684
303142		0		1077041547575754
303142		0		1077041416526832
303142		0		1077041316065196
303142		0		1077041313578385
303142		0		1077041313575001
303142		0		1077041396265318
303142		0		1077041917376578
303142		0		1077041912923753
303142		0		1077041912927973
303142		0		1075556653864460
303142		0		1077041416477097
396351		-1		1077040088077055
396351		0		1077040088075648
396351		0		1077044892200692
396358		0		1077040088077680
396358		0		1077040088076553
303142		0		1077041416479619
396358		-1		1077040088075693
303142		0		1077041547575709
396344		0		1077040088075020
396344		-1		1077044892799608
396344		0		1077044892580695
303142		0		1077041547575891
303142		0		1077041880716883
396358		0		1077040088075662
303142		0		1075558642695697
303142		0		1076122535644797
303142		0		1076122584783607
303142		0		1076122579171693
303142		0		1076122579855043
303142		0		1076122579885682
303142		0		1076122554603638
303142		0		1076122358715674
303142		0		1077041880716104
303142		0		1076088712575691
303142		0		1077338591594733
303142		0		1075558641122620
303142		0		1075558641952470
303142		0		1075557644174568
303142		0		1075557643965662
303142		0		1075557643965655
303142		0		1075557641465645
303142		0		1075557641465621
